,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,dislikeCount,favouriteCount,commentCount,duration,definition,caption,publishedDaytime,durationSecs,tagCount,title_no_stopwords
323,sK9sOCfUhC4,Christian Dior,Dior Autumn-Winter 2021-2022 Haute Couture show set,"Step inside the ephemeral show space for the Dior Autumn-Winter 2021-2022 Haute Couture collection by Maria Grazia Chiuri where the walls were covered with a 340-meter-long work by the artist Eva Jospin, magnificently realized in embroidery thanks to the skills of students at the Chanakya School of Craft in Mumbai, India.

#DIOR #DiorCouture #MariaGraziaChiuri","['Dior', 'Christian Dior', 'Dior Couture', 'Haute Couture', 'Maria Grazia Chiuri', 'Autumn-Winter 2021-2022', 'Autumn-Winter', ""Women's collection"", '2021', '2022', 'Eva Jospin', 'Chanakya School', 'Mumbai', 'Chambre de Soie', 'Artistic', 'Embroidery', 'Musée Rodin', 'Paris']",2021-07-06 16:02:30+00:00,19497.0,655.0,,,16.0,PT40S,hd,false,Tuesday,40.0,18,"['Dior', 'Autumn-Winter', '2021-2022', 'Haute', 'Couture', 'show', 'set']"
324,CBp5j4jMTM8,Christian Dior,The Dior Autumn-Winter 2021-2022 Haute Couture Show,"Take your front-row seat to watch the unveiling of the Dior Autumn-Winter 2021-2022 Haute Couture collection by Maria Grazia Chiuri live from Paris. 

#DIOR #DiorCouture #MariaGraziaChiuri",,2021-07-05 13:14:56+00:00,2349842.0,21010.0,,,1476.0,PT17M14S,hd,false,Monday,1034.0,0,"['The', 'Dior', 'Autumn-Winter', '2021-2022', 'Haute', 'Couture', 'Show']"
325,PGUczQ0hIZM,Christian Dior,Talking adornment for Dior Autumn-Winter 2021-2022 Haute Couture,"What is the connection between the ornately embroidered walls of the Sala dei Ricami in Rome's Palazzo Colonna and the unveiling of the Autumn-Winter 2021-2022 Haute Couture collection by Maria Grazia Chiuri? It might be more cryptic than you think. Watch the show live from Paris on Monday, July 5 at 2.30pm CET here on YouTube to find out.

© Melinda Triana 

#DIOR #DiorCouture #MariaGraziaChiuri",,2021-07-04 12:52:29+00:00,39748.0,1028.0,,,18.0,PT47S,hd,true,Sunday,47.0,0,"['Talking', 'adornment', 'Dior', 'Autumn-Winter', '2021-2022', 'Haute', 'Couture']"
326,bT14FTnJBow,Christian Dior,The 'Dior and Kenny Scharf' Men's Capsule,"Discover the kaleidoscopic campaign video for the new 'Dior and Kenny Scharf' capsule inspired by Monsieur Dior's love of games, building on Kim Jones and Kenny Scharf's artistic dialogue for the Fall 2021 Dior men's collection. Fusing Dior heritage with the American artist's surrealist pop aesthetic, pink and blue card symbols in the House's signature 'Dior Oblique' motif adorn a series of sporty essentials offset with jewelry, scarves and a bob hat embroidered with the ""Dior"" signature.

© Martin Neumann & JulienEtQuentin","['Christian Dior', 'Dior', 'Kenny Scharf', 'Kim Jones', ""Men's collection"", ""Men's Winter 2021"", 'Winter 2021', 'Dior Oblique', 'Capsule collection', 'Cards']",2021-07-02 12:33:53+00:00,17928.0,660.0,,,20.0,PT29S,hd,false,Friday,29.0,10,"['The', ""'Dior"", 'Kenny', ""Scharf'"", ""Men's"", 'Capsule']"
327,qeUrzaiNtUc,Christian Dior,Dior Parfums - Miss Dior Ancillaries,,,2021-06-30 09:27:49+00:00,22334.0,760.0,,,16.0,PT20S,hd,false,Wednesday,20.0,0,"['Dior', 'Parfums', '-', 'Miss', 'Dior', 'Ancillaries']"
328,NOQAo7IGs7Y,Christian Dior,The Making of the Dior Men's Summer Show Set,"Discover the story behind the scenography for the Cactus Jack Dior show unveiling the Summer 2022 men's collection by Kim Jones in collaboration with Travis Scott, and the additional Europe-wide collaborative effort it represented. The initial sketch of a row of cacti transforming into a row of roses was adapted on an outsized scale along an 80-meter-long runway like an arid desert abloom with recreations of succulents from Scott's native Texas and elements of Monsieur Dior's own garden.  

© Es Devlin

#DIOR #DiorSummer22 #KimJones #TravisScott","['Dior', 'Christian Dior', 'Dior Men Summer 2022', 'Men Summer 2022', 'Summer 2022', ""Men's collection"", 'Ready-to-wear', 'Scenography', 'Fashion Show', 'Paris', 'Musée des Armées', 'Invalides', 'Travis Scott', 'Kim Jones', 'Mushrooms', 'Roses', 'Garden']",2021-06-30 09:12:44+00:00,27461.0,685.0,,,27.0,PT1M2S,hd,true,Wednesday,62.0,17,"['The', 'Making', 'Dior', ""Men's"", 'Summer', 'Show', 'Set']"
329,Zku7cDLDcgY,Christian Dior,Dior Fall 21 Collection - Peter Philips Makeup Talks,"Follow Peter Philips, Creative & Image Director of Dior Makeup, backstage to learn more about the story behind Dior‘s Fall 2021 Collection.
#diormakeup #diorskincare #diorbackstage #diorforever #diorshow #rougedior",,2021-06-30 07:45:05+00:00,10737.0,425.0,,,16.0,PT1M13S,hd,false,Wednesday,73.0,0,"['Dior', 'Fall', '21', 'Collection', '-', 'Peter', 'Philips', 'Makeup', 'Talks']"
330,oJWaJpQtH_0,Christian Dior,Show guests at Dior Men's Summer 2022,"A number of our special guests attending the unveiling of the Dior Men Summer 2022 collection Cactus Jack Dior by Kim Jones in collaboration with Travis Scott share their thoughts on the experience, from model Miss Fame's dissection of the décor to chef Jean Imbert's spontaneous mushroom fricassé and actor Félix Lefebvre's faiblesse for open-toed footwear.

#DIOR #DiorSummer22 #KimJones #TravisScott","['Dior', 'Christian Dior', 'Dior Summer 22', 'Dior Summer 2022', 'Summer 2022', ""Men's collection"", 'VIPS', 'Celebrities', 'Celebrities reaction', 'reaction to the show', 'fashion show', 'Paris', 'Travis Scott', 'Kim Jones', 'Miss Fame', 'Jean Imbert', 'Félix Lefebvre', 'Stars in Dior', 'Musée des Armées', 'Invalides', 'Cactus Jack', 'Cactus Jack Dior']",2021-06-29 13:50:03+00:00,23596.0,643.0,,,44.0,PT1M,hd,true,Tuesday,60.0,22,"['Show', 'guests', 'Dior', ""Men's"", 'Summer', '2022']"
331,iWArOQkwqMo,Christian Dior,Dior Men's Summer 2022 accessories focus,"Get an up-close look at some of the must-have accessories from the Cactus Jack Dior men's collection for Summer 2022 by Kim Jones in collaboration with Travis Scott. The new skate-inspired 'B713' sneaker below is offset by strong sunglasses with a 1960s 'CD' diamond logo on the temples and half-transparent 'Dior Oblique' motifs hats by Stephen Jones on top. The undulating lines of a double 'Dior Saddle' with stirrup handle contrasts with the linearity of python hard-sided bags. Popping up everywhere, the collection-appropriate cactus goes from bold brooches to the detailing on a signet ring.  
© Jackie Nickerson",,2021-06-28 08:23:38+00:00,17307.0,669.0,,,19.0,PT47S,hd,false,Monday,47.0,0,"['Dior', ""Men's"", 'Summer', '2022', 'accessories', 'focus']"
332,bSxomMR8A7g,Christian Dior,Dior Men Summer 2022 Embroidery Savoir-Faire,"Reprising elements from the iconic toile de Jouy motif, soutache embroideries for Cactus Jack Dior, the Dior men's Summer 2022 collection by Kim Jones in collaboration with Travis Scott, are realized by hand in the Vermont atelier in Paris. Traditionally associated with military frogging, the technique here involves the expert manipulation of flat decorative braid in various thicknesses and finishes to create visually dense effects. 

© Melinda Triana & Vermont Paris

#DIOR #DiorSummer22 #KimJones #TravisScott","['Dior', 'Christian Dior', 'Travis Scott', 'Kim Jones', 'Dior Savoir-Faire', 'Savoir-Faire', 'Know-How', 'Embroideries', 'Men Summer 2022', ""Dior Men's Summer 2022"", ""Men's collection"", 'Cactus Jack', 'Heritage', 'Ateliers', 'Dior Ateliers', 'Petites mains', 'Vermont', 'Vermont Paris']",2021-06-27 12:42:26+00:00,139827.0,3553.0,,,66.0,PT1M16S,hd,true,Sunday,76.0,18,"['Dior', 'Men', 'Summer', '2022', 'Embroidery', 'Savoir-Faire']"
333,x3mRLY489H4,Christian Dior,The Barren Beauty Of The Dior Men Summer 2022 Show Set,"Held in a specially constructed space at the Musée de l’Armée - Hôtel National des Invalides in Paris, the show for the Dior men's Summer 2022 collection - titled Cactus Jack Dior - designed by Kim Jones in collaboration with Travis Scott saw its inspirations reflected in its fantastical decor. A surrealistic evocation of the desert landscapes of the American Southwest, featuring outsized recreations of cacti, mushrooms and sun-bleached steer skulls, testifies to the immensity of the untamed terrain that wowed Monsieur Dior when he visited in 1947. The founding couturier's childhood rose garden is also referenced in the scenography, but under the same ominous virtual sky rolling with ever-changing clouds.

#DIOR #DiorSummer22 #KimJones #TravisScott","['Dior', 'Christian Dior', 'Dior Summer 2022', 'Summer 2022', ""Men's collection"", 'Kim Jones', 'Travis Scott', 'Cactus Jack', 'Cactus Jack Dior', 'Scenography', 'Set', 'American SouthWest', 'American landscapes']",2021-06-26 13:29:30+00:00,16472.0,597.0,,,25.0,PT27S,hd,false,Saturday,27.0,13,"['The', 'Barren', 'Beauty', 'Of', 'The', 'Dior', 'Men', 'Summer', '2022', 'Show', 'Set']"
334,0dl927GDRRA,Christian Dior,Dior Men Summer 2022,"Take your front-row seat to discover Cactus Jack Dior, the Dior men Summer 2022 collection that represents a conversation between Kim Jones, musical artist Travis Scott and Christian Dior, unveiled live from Paris.

© A selection of shirts in the collection were hand-painted by artist George Condo and are being auctioned with 100% of the proceeds going to Parsons School of Design to support future generations of creative talent through scholarships.

#DIOR #DiorSummer22 #KimJones #TravisScott",,2021-06-25 13:05:33+00:00,1606270.0,10708.0,,,505.0,PT8M26S,hd,false,Friday,506.0,0,"['Dior', 'Men', 'Summer', '2022']"
335,waI0PPL0zDw,Christian Dior,Anya Taylor-Joy at Cruise 2022,"Actress Anya Taylor-Joy offers some post-show insights following the unveiling of Cruise 2022 by Maria Grazia Chiuri in the historical Panathenaic Stadium in Athens. Wearing an exclusive embroidered gown from the new collection itself, she discusses the experience's all-encompassing impact, her appreciation of the Creative Director's work, and her own Greek mythology fandom.

#DIOR #DiorCruise #MariaGraziaChiuri #AnyaTaylorJoy","['Dior', 'Christian Dior', 'Anya Taylor Joy', ""Women's collection"", 'Cruise 2022', 'Dior Cruise 2022', 'Collection croisière', 'Cruise collection', 'Athens', 'Greece', 'Panathenaic Stadium', 'Fashion Show']",2021-06-24 06:00:10+00:00,174291.0,5737.0,,,152.0,PT1M2S,hd,true,Thursday,62.0,12,"['Anya', 'Taylor-Joy', 'Cruise', '2022']"
336,k5DRJIK5MY4,Christian Dior,Exploring inspirations for Cruise 2022,"A research trip for the Cruise 2022 collection led Maria Grazia Chiuri on a ""journey of the goddesses"" around Greece. At the excavated and preserved sites of Delphi, Akrotiri, Eleusis and Knossos, as well as in the Cycladic Museum and the Heraklion Archeological Museum, she uncovered the status and importance accorded to female figures in the belief systems and societies of the ancient Greek civilizations. A special thanks to IF Experience.

© Director of Photography : Martin Neumann

#DIOR #DiorCruise #MariaGraziaChiuri","['Dior', 'Christian Dior', 'Dior Cruise 2022', 'Cruise 2022', 'Cruise collection', 'Collection Croisière', 'Maria Grazia Chiuri', 'Athens', 'Greece', 'Inspirations', ""Women's collection"", 'ready-to-wear', 'ready-to-wear collection']",2021-06-23 19:29:33+00:00,18127.0,748.0,,,30.0,PT3M37S,hd,true,Wednesday,217.0,13,"['Exploring', 'inspirations', 'Cruise', '2022']"
337,feht_u9q050,Christian Dior,The Dior Micro-Bag Challenge,"How much can you fit in your Dior micro bag? Watch friends of the House – including Dior milliner Stephen Jones – take the Micro-Bag Challenge in this video presenting new miniature versions of our iconic bag styles, from the 'Lady Dior' to the '30 Montaigne,' the 'Dior Caro' and the 'Saddle,' available in black, red, and latte as well as a palette of soft, sunny shades like rose des vents, sky blue, and tundra green.

© Film By Melinda Triana 

#DIOR #DiorMicroBag #MariaGraziaChiuri","['Dior', 'Christian Dior', 'Maria Grazia Chiuri', 'Leather Goods', 'Accessories', 'Bags', 'Dior Micro Bag', 'Dior Micro Bags', ""Women's collection"", 'Dior Caro', 'Lady Dior', 'Dior Saddle']",2021-06-23 13:01:13+00:00,553032.0,7744.0,,,393.0,PT1M26S,hd,true,Wednesday,86.0,12,"['The', 'Dior', 'Micro-Bag', 'Challenge']"
338,bmbDde77S3E,Christian Dior,Cruise 2022 tour of Athens with Athina Koini,"Before she headed off to get ready for the Cruise 2022 show from Maria Grazia Chiuri held in the all-marble Panathenaic Stadium in Athens, model Athina Koini played tour guide of her hometown, visiting some of her favorite places and highlighting the magnificent vistas in the history-steeped Greek capital. 

©️ Film by Daniel Darmon
Director of Photography: Martin Neumann

#DIOR #DiorCruise #MariaGraziaChiuri #AthinaKoini","['Dior', 'Christian Dior', 'Dior Cruise 2022', 'Cruise 2022', 'Cruise', 'Collection Cruise', 'Collection Croisière', ""Women's collection"", 'Athina Koini', 'Tour of Athens', 'Athens', 'Greece', 'Grèce', 'Athènes', 'City Tour', 'Fashion Show', 'Panathenaic Stadium', 'Antiquity']",2021-06-22 15:35:46+00:00,18515.0,739.0,,,21.0,PT1M34S,hd,true,Tuesday,94.0,18,"['Cruise', '2022', 'tour', 'Athens', 'Athina', 'Koini']"
339,kLypycPUbHE,Christian Dior,Creating the Cruise 2022 Show Scenography,"Organizing a show of the magnitude of the one for Cruise 2022 by Maria Grazia Chiuri, held in the monumental magnificence of the Panathenaic Stadium in Athens, necessitated an enormous organizational effort. Get a better idea of the extent of this collaborative undertaking with insight from participants including the artist Pietro Ruffo and musician Ioanna Gika.  

© Film directed by Marianna Economou
Music by Oliver Coates, Ioanna Gika
City of Athens Symphony Orchestra - OPANDA",,2021-06-22 08:52:42+00:00,31081.0,783.0,,,30.0,PT3M41S,hd,true,Tuesday,221.0,0,"['Creating', 'Cruise', '2022', 'Show', 'Scenography']"
340,3O5njxcL9Ck,Christian Dior,Cruise 2022 Show Guest Reactions,"Turning out to attend the showing of the Cruise 2022 collection by Maria Grazia Chiuri at the Panathenaic Stadium in Athens, a host of stars in Dior - including actresses Anya Taylor-Joy, Catherine Deneuve and Cara Delevingne - enthusiastically shared their thoughts on the unique experience.

#DIOR #DiorCruise #MariaGraziaChiuri #AnyaTaylorJoy #CaraDelevingne #CatherineDeneuve","['Dior', 'Christian Dior', 'VIPS', 'Celebrities', 'Stars in Dior', 'Anya Taylor Joy', 'Cara Delevingne', 'Catherine Deneuve', 'Cruise 2022', 'Dior Cruise 2022', 'Collection Croisière 2022', ""Women's collection"", 'Athens', 'Greece', 'Fashion Show']",2021-06-21 16:36:26+00:00,236654.0,5880.0,,,232.0,PT1M42S,hd,true,Monday,102.0,15,"['Cruise', '2022', 'Show', 'Guest', 'Reactions']"
341,EK6DjCY95wA,Christian Dior,Exploring The History And Modernity Of The Peplos,"Both the starting point and one of the primary components of the Cruise 2022 collection, the peplos dress from ancient Greece is a fixture in the collective imagination thanks to its ubiquity in classical art. Here, Maria Grazia Chiuri and the renowned fashion historian and curator Lydia Kamitsis discuss its timelessness, architecture, universality, and how, in its traditional form, a simple length of fabric becomes a unique canvas of expression for the wearer's identity and elegance. 

© Marianna Economou

#DIOR #DiorCruise #MariaGraziaChiuri #LydiaKamitsis","['Dior', 'Christian Dior', 'Cruise 2022', 'Dior Cruise 2022', 'Collection Croisière', 'Peplos', 'Peplum', ""Women's collection"", 'Maria Grazia Chiuri', 'Lydia Kamitsis', 'History of Peplos', 'Dress', 'Dresses', 'Modernity']",2021-06-21 09:18:37+00:00,23934.0,891.0,,,38.0,PT3M16S,hd,true,Monday,196.0,14,"['Exploring', 'The', 'History', 'And', 'Modernity', 'Of', 'The', 'Peplos']"
342,1QgLDiA-0UM,Christian Dior,JISOO's Cruise 2022 virtual front row,"Join JISOO, singer and Dior Global Ambassador, as she experiences the unveiling of the Cruise 2022 collection by Maria Grazia Chiuri. Enthusiastically looking through a selection of exclusive advance pieces from the new collection, she chose a sleeveless white linen dress, getting personal approval from the Creative Director herself before then watching and sharing her thoughts on the show held in Athens. 

#DIOR #DiorCruise #MariaGraziaChiuri #JISOO","['Christian Dior', 'Dior', 'Dior Cruise 2022', 'Cruise 2022', 'Cruise', 'Collection Croisière', ""Women's collection"", 'Jisoo', 'Blackpink', 'Singer', 'Maria Grazia Chiuri', 'Fashion show']",2021-06-20 18:48:09+00:00,1561008.0,170013.0,,,7649.0,PT3M22S,hd,true,Sunday,202.0,12,"[""JISOO's"", 'Cruise', '2022', 'virtual', 'front', 'row']"
343,g8EwKNXLeOQ,Christian Dior,Artist Christiana Soulou On Her Dior Cruise 2022 Collaboration,"Representations of the female body in movement, the collaborative input of Greek artist Christiana Soulou for the Cruise 2022 collection by Maria Grazia Chiuri comes in the form of seven monochromatic mythological figures. With drawing central to her practice, the subtlety of the artist's work was translated through a jacquard weaving technique of fil coupé, with the floating weft yarns trimmed by hand to leave only an outline.

© Marianna Economou

#DIOR #DiorCruise #MariaGraziaChiuri #ChristianaSoulou","['Dior', 'Christian Dior', 'Christiana Soulou', 'Maria Grazia Chiuri', ""Women's collection"", 'Cruise 2022', 'Cruise collection', 'collection Croisière', 'Dior Cruise 2022', 'Dior Cruise', 'Athens', 'Greece', 'Grèce', 'Athènes', 'Savoir-Faire', 'Know-how', 'Craftsmanship']",2021-06-19 18:00:09+00:00,24337.0,654.0,,,18.0,PT3M1S,hd,true,Saturday,181.0,17,"['Artist', 'Christiana', 'Soulou', 'On', 'Her', 'Dior', 'Cruise', '2022', 'Collaboration']"
344,0g6HCJ3-YhI,Christian Dior,Crafting The Cruise 2022 Hats,"While laying the groundwork for the Cruise 2022 collection on a research trip to Greece, Maria Grazia Chiuri's discovery of the braid workshop that forms part of the Benaki Museum led to the idea of using this trim for a hat. Stephen Jones, the House's millinery maestro, discusses the development of the resulting traditional fisherman’s cap, its symbolism and its Dior transformation.  

© Marianna Economou

#DIOR #DiorCruise #MariaGraziaChiuri #StephenJones","['Dior', 'Christian Dior', 'Dior Cruise 2022', 'Dior Cruise', 'Cruise 2022', 'Collection croisière', 'Cruise collection', 'Stephen Jones', 'Dior Savoir-Faire', 'Know-How', ""Women's collection"", 'Hats', 'Craftsmanship']",2021-06-19 13:10:34+00:00,35310.0,1134.0,,,36.0,PT3M18S,hd,true,Saturday,198.0,13,"['Crafting', 'The', 'Cruise', '2022', 'Hats']"
